,state,zip_code,av_rate
1069,california, 91354,$45.00
1070,california, 91355,$40.00
1071,california, 94589,$45.00
1072,california, 94590,$35.00
1073,california, 94591,$45.00
1074,california, 92082,$40.00
1075,california, 95252,$30.00
1076,california, 91607,$55.00
1077,california, 91401,$45.00
1078,california, 91405,$45.00
1079,california, 91406,$60.00
1080,california, 91411,$55.00
1081,california, 90291,$60.00
1082,california, 93001,$40.00
1083,california, 93003,$45.00
1084,california, 93004,$45.00
1085,california, 92392,$45.00
1086,california, 92394,$35.00
1087,california, 92395,$45.00
1088,california, 92861,$40.00
1089,california, 93277,$35.00
1090,california, 93291,$35.00
1091,california, 93292,$45.00
1092,california, 92081,$35.00
1093,california, 92083,$40.00
1094,california, 92084,$40.00
1095,california, 95689,$35.00
1096,california, 94595,$55.00
1097,california, 94596,$50.00
1098,california, 94597,$45.00
1099,california, 94598,$55.00
1100,california, 91789,$40.00
1101,california, 93280,$20.00
1102,california, 95386,$30.00
1103,california, 95076,$45.00
1104,california, 96094,$35.00
1105,california, 91790,$40.00
1106,california, 91791,$45.00
1107,california, 91792,$50.00
1108,california, 91307,$50.00
1109,california, 90069,$55.00
1110,california, 95605,$35.00
1111,california, 95691,$35.00
1112,california, 91361,$55.00
1113,california, 92683,$40.00
1114,california, 90601,$45.00
1115,california, 90602,$45.00
1116,california, 90603,$45.00
1117,california, 90604,$50.00
1118,california, 90605,$50.00
1119,california, 90606,$35.00
1120,california, 92595,$40.00
1121,california, 95490,$40.00
1122,california, 95573,$30.00
1123,california, 95988,$35.00
1124,california, 90744,$60.00
1125,california, 95693,$25.00
1126,california, 92596,$40.00
1127,california, 95492,$45.00
1128,california, 91306,$45.00
1129,california, 95388,$45.00
1130,california, 95258,$30.00
1131,california, 91364,$50.00
1132,california, 91367,$50.00
1133,california, 95695,$40.00
1134,california, 95776,$45.00
1135,california, 92886,$50.00
1136,california, 92887,$45.00
1137,california, 96097,$50.00
1138,california, 95991,$30.00
1139,california, 95993,$45.00
1140,california, 92399,$35.00
1141,california, 92284,$35.00
0,arizona, 85118,$40.00
1,arizona, 85119,$45.00
2,arizona, 85120,$55.00
3,arizona, 85123,$30.00
4,arizona, 85223,$55.00
5,arizona, 85323,$45.00
6,arizona, 85392,$45.00
7,arizona, 86321,$50.00
8,arizona, 85602,$30.00
9,arizona, 85603,$40.00
10,arizona, 85324,$35.00
11,arizona, 85605,$65.00
12,arizona, 85326,$45.00
13,arizona, 85396,$45.00
14,arizona, 86429,$30.00
15,arizona, 86442,$35.00
16,arizona, 86322,$40.00
17,arizona, 85122,$45.00
18,arizona, 85194,$50.00
19,arizona, 85331,$50.00
20,arizona, 85142,$40.00
21,arizona, 85224,$45.00
22,arizona, 85225,$40.00
23,arizona, 85226,$50.00
24,arizona, 85244,$40.00
25,arizona, 85248,$45.00
26,arizona, 85249,$40.00
27,arizona, 85286,$45.00
28,arizona, 86323,$40.00
29,arizona, 86324,$40.00
30,arizona, 85128,$40.00
31,arizona, 86325,$50.00
32,arizona, 86326,$40.00
33,arizona, 86327,$35.00
34,arizona, 85534,$30.00
35,arizona, 85925,$35.00
36,arizona, 85610,$75.00
37,arizona, 85131,$40.00
38,arizona, 85231,$45.00
39,arizona, 86001,$35.00
40,arizona, 86004,$40.00
41,arizona, 86011,$40.00
42,arizona, 85132,$30.00
43,arizona, 85268,$45.00
44,arizona, 85337,$35.00
45,arizona, 85233,$40.00
46,arizona, 85234,$40.00
47,arizona, 85295,$40.00
48,arizona, 85296,$45.00
49,arizona, 85297,$40.00
50,arizona, 85298,$45.00
51,arizona, 85301,$35.00
52,arizona, 85302,$40.00
53,arizona, 85303,$35.00
54,arizona, 85304,$45.00
55,arizona, 85305,$45.00
56,arizona, 85306,$40.00
57,arizona, 85307,$50.00
58,arizona, 85308,$45.00
59,arizona, 85310,$35.00
60,arizona, 85338,$40.00
61,arizona, 85395,$45.00
62,arizona, 85614,$30.00
63,arizona, 85615,$35.00
64,arizona, 85616,$35.00
65,arizona, 86329,$25.00
66,arizona, 86032,$40.00
67,arizona, 86401,$40.00
68,arizona, 86409,$45.00
69,arizona, 86403,$45.00
70,arizona, 86404,$35.00
71,arizona, 86406,$40.00
72,arizona, 85339,$40.00
73,arizona, 85340,$40.00
74,arizona, 85653,$30.00
75,arizona, 85658,$40.00
76,arizona, 85138,$35.00
77,arizona, 85139,$40.00
78,arizona, 85201,$35.00
79,arizona, 85202,$45.00
80,arizona, 85203,$40.00
81,arizona, 85204,$45.00
82,arizona, 85205,$40.00
83,arizona, 85206,$35.00
84,arizona, 85207,$55.00
85,arizona, 85208,$50.00
86,arizona, 85209,$45.00
87,arizona, 85210,$40.00
88,arizona, 85212,$45.00
89,arizona, 85213,$45.00
90,arizona, 85215,$50.00
91,arizona, 85087,$50.00
92,arizona, 85623,$30.00
93,arizona, 86040,$40.00
94,arizona, 85253,$50.00
95,arizona, 85344,$35.00
96,arizona, 85624,$60.00
97,arizona, 85541,$40.00
98,arizona, 85547,$45.00
99,arizona, 85625,$35.00
100,arizona, 85345,$40.00
101,arizona, 85381,$40.00
102,arizona, 85382,$50.00
103,arizona, 85383,$40.00
104,arizona, 85003,$40.00
105,arizona, 85004,$35.00
106,arizona, 85006,$40.00
107,arizona, 85007,$35.00
108,arizona, 85008,$45.00
109,arizona, 85009,$50.00
110,arizona, 85012,$50.00
111,arizona, 85013,$45.00
112,arizona, 85014,$45.00
113,arizona, 85015,$40.00
114,arizona, 85016,$45.00
115,arizona, 85017,$35.00
116,arizona, 85018,$45.00
117,arizona, 85019,$50.00
118,arizona, 85020,$45.00
119,arizona, 85021,$45.00
120,arizona, 85022,$40.00
121,arizona, 85023,$50.00
122,arizona, 85024,$40.00
123,arizona, 85027,$35.00
124,arizona, 85028,$50.00
125,arizona, 85029,$40.00
126,arizona, 85032,$40.00
127,arizona, 85033,$35.00
128,arizona, 85034,$40.00
129,arizona, 85035,$35.00
130,arizona, 85037,$50.00
131,arizona, 85040,$50.00
132,arizona, 85041,$40.00
133,arizona, 85042,$40.00
134,arizona, 85043,$40.00
135,arizona, 85044,$40.00
136,arizona, 85045,$45.00
137,arizona, 85048,$50.00
138,arizona, 85050,$45.00
139,arizona, 85051,$40.00
140,arizona, 85053,$45.00
141,arizona, 85054,$50.00
142,arizona, 85083,$45.00
143,arizona, 85085,$50.00
144,arizona, 85086,$45.00
145,arizona, 85543,$35.00
146,arizona, 85627,$60.00
147,arizona, 86314,$45.00
148,arizona, 86301,$45.00
149,arizona, 86303,$35.00
150,arizona, 86305,$50.00
151,arizona, 86315,$40.00
152,arizona, 85140,$50.00
153,arizona, 85143,$45.00
154,arizona, 85243,$30.00
155,arizona, 85145,$50.00
156,arizona, 86335,$60.00
157,arizona, 85648,$30.00
158,arizona, 85546,$45.00
159,arizona, 85629,$40.00
160,arizona, 85630,$25.00
161,arizona, 85349,$40.00
162,arizona, 86512,$25.00
163,arizona, 85250,$55.00
164,arizona, 85251,$45.00
165,arizona, 85254,$50.00
166,arizona, 85255,$50.00
167,arizona, 85257,$45.00
168,arizona, 85258,$50.00
169,arizona, 85259,$45.00
170,arizona, 85260,$45.00
171,arizona, 85262,$50.00
172,arizona, 85266,$35.00
173,arizona, 86336,$50.00
174,arizona, 86351,$45.00
175,arizona, 85901,$50.00
176,arizona, 85635,$35.00
177,arizona, 85636,$60.00
178,arizona, 85650,$75.00
179,arizona, 85937,$50.00
180,arizona, 85350,$35.00
181,arizona, 85375,$35.00
182,arizona, 85351,$45.00
183,arizona, 85373,$35.00
184,arizona, 85374,$40.00
185,arizona, 85378,$55.00
186,arizona, 85379,$40.00
187,arizona, 85387,$45.00
188,arizona, 85388,$40.00
189,arizona, 85280,$40.00
190,arizona, 85281,$40.00
191,arizona, 85282,$45.00
192,arizona, 85283,$45.00
193,arizona, 85284,$45.00
194,arizona, 85354,$35.00
195,arizona, 86436,$40.00
196,arizona, 86045,$35.00
197,arizona, 85701,$45.00
198,arizona, 85704,$45.00
199,arizona, 85705,$35.00
200,arizona, 85706,$40.00
201,arizona, 85710,$40.00
202,arizona, 85711,$40.00
203,arizona, 85712,$40.00
204,arizona, 85713,$40.00
205,arizona, 85714,$40.00
206,arizona, 85715,$35.00
207,arizona, 85716,$40.00
208,arizona, 85718,$40.00
209,arizona, 85719,$40.00
210,arizona, 85721,$40.00
211,arizona, 85730,$45.00
212,arizona, 85735,$30.00
213,arizona, 85736,$45.00
214,arizona, 85737,$35.00
215,arizona, 85739,$45.00
216,arizona, 85741,$40.00
217,arizona, 85742,$40.00
218,arizona, 85743,$45.00
219,arizona, 85745,$40.00
220,arizona, 85746,$30.00
221,arizona, 85747,$35.00
222,arizona, 85748,$40.00
223,arizona, 85749,$40.00
224,arizona, 85750,$50.00
225,arizona, 85755,$45.00
226,arizona, 85756,$40.00
227,arizona, 85757,$35.00
228,arizona, 85641,$35.00
229,arizona, 85355,$40.00
230,arizona, 85356,$50.00
231,arizona, 85390,$35.00
232,arizona, 86046,$40.00
233,arizona, 86047,$45.00
234,arizona, 85361,$40.00
235,arizona, 85363,$40.00
236,arizona, 85364,$35.00
237,arizona, 85365,$40.00
238,arizona, 85367,$40.00
0,connecticut, 06231,$50.00
1,connecticut, 06232,$45.00
2,connecticut, 06401,$45.00
3,connecticut, 06001,$55.00
4,connecticut, 06330,$50.00
5,connecticut, 06750,$65.00
6,connecticut, 06063,$40.00
7,connecticut, 06403,$40.00
8,connecticut, 06037,$55.00
9,connecticut, 06524,$45.00
10,connecticut, 06801,$50.00
11,connecticut, 06751,$40.00
12,connecticut, 06002,$45.00
13,connecticut, 06043,$40.00
14,connecticut, 06405,$45.00
15,connecticut, 06604,$55.00
16,connecticut, 06605,$55.00
17,connecticut, 06606,$60.00
18,connecticut, 06610,$45.00
19,connecticut, 06752,$65.00
20,connecticut, 06010,$45.00
21,connecticut, 06016,$55.00
22,connecticut, 06804,$60.00
23,connecticut, 06234,$40.00
24,connecticut, 06013,$55.00
25,connecticut, 06331,$65.00
26,connecticut, 06019,$40.00
27,connecticut, 06235,$45.00
28,connecticut, 06410,$50.00
29,connecticut, 06412,$65.00
30,connecticut, 06413,$50.00
31,connecticut, 06415,$45.00
32,connecticut, 06237,$35.00
33,connecticut, 06807,$85.00
34,connecticut, 06238,$40.00
35,connecticut, 06416,$50.00
36,connecticut, 06810,$55.00
37,connecticut, 06811,$55.00
38,connecticut, 06239,$30.00
39,connecticut, 06820,$85.00
40,connecticut, 06241,$50.00
41,connecticut, 06417,$45.00
42,connecticut, 06418,$20.00
43,connecticut, 06422,$40.00
44,connecticut, 06023,$60.00
45,connecticut, 06024,$45.00
46,connecticut, 06026,$40.00
47,connecticut, 06423,$45.00
48,connecticut, 06424,$50.00
49,connecticut, 06108,$45.00
50,connecticut, 06118,$35.00
51,connecticut, 06512,$45.00
52,connecticut, 06333,$50.00
53,connecticut, 06088,$40.00
54,connecticut, 06612,$55.00
55,connecticut, 06029,$55.00
56,connecticut, 06082,$40.00
57,connecticut, 06824,$65.00
58,connecticut, 06825,$55.00
59,connecticut, 06031,$125.00
60,connecticut, 06032,$55.00
61,connecticut, 06335,$35.00
62,connecticut, 06033,$45.00
63,connecticut, 06756,$35.00
64,connecticut, 06830,$65.00
65,connecticut, 06831,$60.00
66,connecticut, 06340,$45.00
67,connecticut, 06437,$50.00
68,connecticut, 06438,$50.00
69,connecticut, 06514,$55.00
70,connecticut, 06517,$55.00
71,connecticut, 06518,$45.00
72,connecticut, 06101,$50.00
73,connecticut, 06103,$50.00
74,connecticut, 06105,$50.00
75,connecticut, 06106,$50.00
76,connecticut, 06112,$40.00
77,connecticut, 06114,$50.00
78,connecticut, 06791,$40.00
79,connecticut, 06248,$50.00
80,connecticut, 06441,$50.00
81,connecticut, 06442,$45.00
82,connecticut, 06351,$40.00
83,connecticut, 06757,$65.00
84,connecticut, 06419,$50.00
85,connecticut, 06039,$35.00
86,connecticut, 06249,$55.00
87,connecticut, 06339,$50.00
88,connecticut, 06759,$50.00
89,connecticut, 06443,$50.00
90,connecticut, 06040,$40.00
91,connecticut, 06042,$40.00
92,connecticut, 06250,$35.00
93,connecticut, 06450,$50.00
94,connecticut, 06451,$60.00
95,connecticut, 06762,$55.00
96,connecticut, 06457,$45.00
97,connecticut, 06460,$45.00
98,connecticut, 06461,$55.00
99,connecticut, 06468,$60.00
100,connecticut, 06763,$60.00
101,connecticut, 06355,$45.00
102,connecticut, 06770,$50.00
103,connecticut, 06051,$45.00
104,connecticut, 06052,$45.00
105,connecticut, 06053,$50.00
106,connecticut, 06840,$70.00
107,connecticut, 06812,$50.00
108,connecticut, 06057,$40.00
109,connecticut, 06510,$50.00
110,connecticut, 06511,$45.00
111,connecticut, 06513,$45.00
112,connecticut, 06515,$45.00
113,connecticut, 06519,$45.00
114,connecticut, 06520,$45.00
115,connecticut, 06320,$45.00
116,connecticut, 06776,$65.00
117,connecticut, 06777,$50.00
118,connecticut, 06111,$45.00
119,connecticut, 06470,$60.00
120,connecticut, 06357,$45.00
121,connecticut, 06471,$40.00
122,connecticut, 06255,$45.00
123,connecticut, 06473,$55.00
124,connecticut, 06256,$50.00
125,connecticut, 06472,$60.00
126,connecticut, 06850,$55.00
127,connecticut, 06851,$65.00
128,connecticut, 06853,$100.00
129,connecticut, 06854,$65.00
130,connecticut, 06855,$45.00
131,connecticut, 06856,$50.00
132,connecticut, 06360,$45.00
133,connecticut, 06370,$35.00
134,connecticut, 06779,$50.00
135,connecticut, 06870,$85.00
136,connecticut, 06371,$45.00
137,connecticut, 06475,$40.00
138,connecticut, 06477,$50.00
139,connecticut, 06478,$55.00
140,connecticut, 06379,$45.00
141,connecticut, 06374,$45.00
142,connecticut, 06062,$45.00
143,connecticut, 06479,$55.00
144,connecticut, 06782,$50.00
145,connecticut, 06259,$40.00
146,connecticut, 06480,$35.00
147,connecticut, 06365,$45.00
148,connecticut, 06712,$55.00
149,connecticut, 06260,$45.00
150,connecticut, 06375,$40.00
151,connecticut, 06896,$65.00
152,connecticut, 06877,$65.00
153,connecticut, 06878,$95.00
154,connecticut, 06481,$35.00
155,connecticut, 06067,$55.00
156,connecticut, 06783,$50.00
157,connecticut, 06420,$40.00
158,connecticut, 06068,$50.00
159,connecticut, 06482,$60.00
160,connecticut, 06483,$50.00
161,connecticut, 06484,$45.00
162,connecticut, 06784,$45.00
163,connecticut, 06070,$55.00
164,connecticut, 06071,$45.00
165,connecticut, 06073,$60.00
166,connecticut, 06074,$50.00
167,connecticut, 06488,$55.00
168,connecticut, 06489,$40.00
169,connecticut, 06890,$100.00
170,connecticut, 06076,$60.00
171,connecticut, 06901,$60.00
172,connecticut, 06902,$55.00
173,connecticut, 06903,$60.00
174,connecticut, 06905,$60.00
175,connecticut, 06906,$95.00
176,connecticut, 06907,$50.00
177,connecticut, 06377,$40.00
178,connecticut, 06378,$50.00
179,connecticut, 06268,$45.00
180,connecticut, 06269,$40.00
181,connecticut, 06614,$50.00
182,connecticut, 06615,$65.00
183,connecticut, 06078,$45.00
184,connecticut, 06786,$50.00
185,connecticut, 06787,$50.00
186,connecticut, 06277,$40.00
187,connecticut, 06084,$40.00
188,connecticut, 06790,$45.00
189,connecticut, 06611,$45.00
190,connecticut, 06382,$40.00
191,connecticut, 06085,$35.00
192,connecticut, 06066,$45.00
193,connecticut, 06384,$35.00
194,connecticut, 06492,$50.00
